id,lon,lat
2185494779,-87.7466227,41.9511368
2184906003,-87.7204887,41.9396476
5495465353,-87.7273972,41.9539081
1625527868,-87.7239932,41.9523011
261195034,-87.7446717,41.9507126
5495469254,-87.7346559,41.9528983
5495425726,-87.7463543,41.9441
2184958901,-87.7292324,41.9541522
158736268,-87.7275804,41.9527338
261158116,-87.7269126,41.9719001
2185494968,-87.744412,41.9538568
4617025778,-87.7594565,41.94827
1385442905,-87.7354381,41.9566766
2258382553,-87.7464726,41.94613
4334422165,-87.7334287,41.9535939
310319692,-87.7369931,41.9575342
316324910,-87.7472136,41.9497785
261195089,-87.7456761,41.9564988
369630918,-87.7473567,41.9552565
2295446930,-87.7459097,41.9525647
2184848937,-87.7267899,41.9463852
2401873878,-87.7291441,41.9435551
4498984734,-87.7389031,41.9473707
261300116,-87.7201389,41.9485516
5421580752,-87.7346991,41.9456996
261313026,-87.7292824,41.9554606
365061623,-87.7479168,41.951566
261349184,-87.7415467,41.9471157
2295446924,-87.74576,41.9532749
310165956,-87.7278459,41.9520666
5495411581,-87.747258,41.9511235
5495551029,-87.7192465,41.9428404
2185495008,-87.7446468,41.9540189
4498984731,-87.7386551,41.9475517
5495406887,-87.7470489,41.945424
261147241,-87.751098,41.9552088
2393934740,-87.7460017,41.9388497
5495528203,-87.7213669,41.9549484
2185494665,-87.7511601,41.955208
1475142958,-87.7251605,41.9537483
261181656,-87.7863136,41.9474737
261262171,-87.7226587,41.951905
2295446983,-87.7445625,41.9523932
26704229,-87.7295635,41.9533701
261139205,-87.7291319,41.9431483
2180438888,-87.7221414,41.9550966
2184906175,-87.7249169,41.9450499
261185995,-87.7250599,41.9518616
1475142944,-87.7193296,41.9538246
2401855381,-87.7353437,41.9444368
460465335,-87.766737,41.9449681
2401855259,-87.7361149,41.9535599
261180917,-87.7339191,41.9517789
365061608,-87.7472731,41.9515709
261128271,-87.7409311,41.952233
5076527096,-87.7470544,41.9455977
2184764878,-87.7195083,41.9482978
261298099,-87.7306149,41.9463311
2185494915,-87.7470821,41.9564876
2258382542,-87.7465137,41.9475004
1992978438,-87.7230678,41.9446226
5495469252,-87.7348557,41.9527283
369631021,-87.735435,41.9535685
2184848963,-87.7304908,41.9512832
2184906081,-87.7218501,41.9446381
2185494947,-87.7405423,41.9540435
2184958746,-87.7243654,41.9464186
2401855291,-87.7398862,41.9529347
261186028,-87.7249522,41.9464105
1625527830,-87.7245543,41.9535074
2184848917,-87.726922,41.9505478
3235485082,-87.739108,41.9531059
2184906002,-87.7206281,41.9446537
1625527807,-87.7239528,41.9524407
2258382517,-87.7426823,41.9475497
2898342291,-87.7433514,41.9510104
4332542836,-87.7385582,41.953529
310166133,-87.7322293,41.9548777
5495409534,-87.7477344,41.9570713
2258382544,-87.7445842,41.9484339
2185494901,-87.7412469,41.9571077
5495529041,-87.7204583,41.9543939
5434376946,-87.731277,41.9436341
261092201,-87.7383414,41.9585842
5495539518,-87.7258163,41.9537063
261164812,-87.7384558,41.9480197
306084612,-87.7276658,41.9554757
317750364,-87.739705,41.9462111
2184905998,-87.7266216,41.9409244
316309147,-87.7472959,41.9524655
5495475191,-87.7332102,41.9443408
2184848931,-87.7283306,41.9513726
2180439020,-87.7196858,41.9547087
2185494743,-87.7451579,41.9544633
261241175,-87.7239984,41.9555304
261286662,-87.7497538,41.949747
261293451,-87.7202163,41.9519377
2295446945,-87.7453451,41.9528076
261164817,-87.7427078,41.9506246
261298112,-87.7312685,41.9463221
2185533523,-87.7498489,41.9561335
5493329487,-87.7479617,41.9554316
305912683,-87.7384203,41.9608389
2401855342,-87.7347562,41.945535
261268586,-87.7406315,41.9571174
157719711,-87.7473032,41.9534183
310166127,-87.7327911,41.9548687
5495410820,-87.7467446,41.9551429
261204769,-87.7292183,41.9463503
2401873911,-87.7279806,41.9459779
26703431,-87.7304366,41.9533596
5493338624,-87.7505358,41.9465307
2185494903,-87.7438594,41.9543483
5493329492,-87.7476457,41.9548592
2185494938,-87.7387015,41.9540661
1992978459,-87.7242922,41.944607
26703435,-87.7221469,41.9486675
2295446911,-87.7455258,41.9532809
2258382526,-87.7465822,41.9497863
2185494682,-87.7440616,41.9551578
2401873916,-87.7336713,41.9457655
261178096,-87.7453675,41.9446938
5495422721,-87.7470616,41.945807
5495529042,-87.7206745,41.9542285
261151570,-87.7368551,41.9553689
5495425723,-87.7463369,41.9445632
2185494841,-87.7436073,41.9534651
2295446946,-87.7472813,41.9518926
2402691775,-87.7402699,41.9444056
5495529043,-87.7202186,41.954432
2180438999,-87.7210937,41.9605876
2180439056,-87.7221876,41.9564245
2844293045,-87.7277398,41.9521284
5495410872,-87.7432242,41.9519423
5495411579,-87.7469773,41.9512471
5421580758,-87.7427967,41.9506779
2185494801,-87.7347212,41.9535775
2401873884,-87.7314934,41.948154
5495425727,-87.7463212,41.9439602
2184848947,-87.7380181,41.9484311
4332557784,-87.7516637,41.9460663
2185494836,-87.7512858,41.9543163
4334422176,-87.7276211,41.9539921
261118591,-87.7213313,41.9491553
2185494747,-87.7451681,41.9551487
2180439038,-87.7240194,41.9563868
5495541221,-87.7246962,41.9533636
2402691773,-87.7409133,41.9457428
2185494978,-87.7467119,41.9559839
2295446989,-87.7455292,41.9534408
2401873881,-87.7291927,41.9452129
316328114,-87.7470195,41.9443084
317749252,-87.7428091,41.946174
5493329459,-87.7497004,41.9557537
2184683018,-87.7190242,41.953277
261207218,-87.7189456,41.9501322
5495474749,-87.7301974,41.9435342
5495422077,-87.7466239,41.9481422
5495474751,-87.7303216,41.943049
5495410816,-87.7458528,41.9546342
5421580755,-87.7402122,41.9481103
365061511,-87.7477123,41.9465712
2184906222,-87.7217028,41.9396314
5495465801,-87.7279698,41.9536455
26703432,-87.7278431,41.9518882
4332542832,-87.7440479,41.9534595
2401873909,-87.7292092,41.945968
4957715138,-87.744562,41.9520634
5495464751,-87.7282373,41.9536424
261199735,-87.7291563,41.9439621
2295446942,-87.7447386,41.9528161
4307788422,-87.745849,41.9554953
261118595,-87.7215445,41.9553384
4332812190,-87.7277059,41.9463711
5832011273,-87.7396447,41.9442441
261186027,-87.724928,41.9455034
2180438992,-87.7196974,41.9551378
2180438981,-87.7215246,41.954685
261286590,-87.729105,41.9500183
4099063872,-87.7443782,41.938872
409178833,-87.7238846,41.9488119
2401873932,-87.7279072,41.9431627
2401873877,-87.7303025,41.9435321
2185495004,-87.7447043,41.9543357
2185494917,-87.7456067,41.9541587
5493338623,-87.750962,41.9465268
5493329497,-87.7478953,41.9548576
2401873885,-87.7279612,41.9452318
2185494799,-87.7481027,41.9544699
5421580761,-87.7406977,41.9490698
261221609,-87.7497755,41.9506513
365061607,-87.749786,41.9510877
2401855318,-87.7331174,41.9447442
5495537017,-87.7250886,41.9532952
5495470208,-87.7313286,41.9526804
2184958828,-87.7249656,41.9468191
365061638,-87.7498293,41.9528864
4334422168,-87.7282403,41.9536424
310165927,-87.7272673,41.9515586
4606858774,-87.7433287,41.944716
5493329461,-87.7502571,41.955757
3603195308,-87.7294164,41.9501912
2184906198,-87.726749,41.9450219
261123523,-87.7398522,41.9488693
2393935001,-87.7514132,41.943787
2401855255,-87.7328685,41.9440055
5495419646,-87.7472376,41.9504692
316319260,-87.747243,41.9506786
2185494955,-87.7468447,41.9564895
316325936,-87.751028,41.953371
1625527852,-87.7250728,41.9526322
5495425311,-87.7432041,41.9439727
2184848924,-87.7402446,41.9522382
5495472867,-87.7268989,41.9451178
5495473624,-87.7276453,41.9466729
256170556,-87.7276117,41.9536496
261207217,-87.7189912,41.9519557
261210227,-87.7618672,41.9468613
5301474551,-87.7466498,41.9520399
2401873929,-87.7344264,41.9462847
261262173,-87.7226054,41.950081
2186461597,-87.7522922,41.9547311
2401873928,-87.733217,41.9535966
2185494775,-87.7457524,41.9585909
313441054,-87.7223052,41.9391554
2401855253,-87.7347447,41.9451379
5495467798,-87.7276339,41.9544168
26704226,-87.7237913,41.9500789
2185494740,-87.7474115,41.9568504
2184848961,-87.7219063,41.9469102
2185495001,-87.7484303,41.9537336
5493329454,-87.7505888,41.9555046
4334422164,-87.7345305,41.9535799
2295446935,-87.7452663,41.9532909
4332542839,-87.7473475,41.9549909
2184958806,-87.7300866,41.9554513
2295446979,-87.7470384,41.9521873
317750082,-87.7451958,41.9388608
2180438910,-87.7220562,41.9550362
2185494893,-87.7456132,41.9543222
5495433620,-87.7372042,41.9451286
2180438985,-87.7198626,41.9606047
5495410817,-87.7470186,41.9546165
261325838,-87.7354938,41.955383
261181642,-87.7497097,41.9479149
2401873882,-87.7312622,41.9459371
2184906139,-87.7182514,41.9451393
5495410877,-87.7432202,41.9517628
1625527820,-87.7250917,41.9534142
2184906011,-87.7255778,41.9497723
306082703,-87.7190329,41.9536234
3639320411,-87.7456323,41.9550964
2401873908,-87.7330477,41.9481314
5495427606,-87.737128,41.9469664
2184764846,-87.7207745,41.9501066
4332812195,-87.7195016,41.946979
5493329450,-87.7498133,41.9549178
2185494888,-87.7438621,41.9544762
1625527853,-87.7235266,41.9532757
369630899,-87.747399,41.956485
5311587841,-87.7314635,41.9547758
4332812194,-87.7274066,41.9466801
2180438900,-87.7245751,41.9542003
2185494696,-87.7438316,41.9544766
2401855425,-87.7365708,41.9444242
2401873886,-87.7314614,41.9470729
261218163,-87.7510584,41.9543177
26703433,-87.7266166,41.9511918
5495551026,-87.7190557,41.9435448
3639320415,-87.7473577,41.9552874
261293503,-87.749797,41.9515445
369631024,-87.7339592,41.9535872
4334422169,-87.7230819,41.9536493
2258382513,-87.7440426,41.9502736
5495425733,-87.7470064,41.9438102
5493338628,-87.7509439,41.9460743
5114906800,-87.7504871,41.9552166
5495539519,-87.7253466,41.9540872
261181611,-87.7323144,41.9481415
2295446913,-87.7456571,41.9519344
4332542829,-87.7518417,41.9533607
2184848938,-87.7294752,41.9503505
2401855238,-87.7321454,41.9438275
261178086,-87.7312309,41.9447493
2180439022,-87.7221236,41.9542332
2401873919,-87.7299003,41.9490839
2185494806,-87.7449642,41.9551503
2401855195,-87.7314291,41.9431461
263372347,-87.7190827,41.9464913
289550289,-87.7439833,41.94616
4062144261,-87.7196806,41.9446658
5495411814,-87.7470323,41.9513105
2180439042,-87.7215121,41.9542422
4334422167,-87.7254362,41.9536381
4060122325,-87.7369615,41.9465024
4498984753,-87.7391218,41.9469851
2180439088,-87.7227841,41.9558659
289550316,-87.7409252,41.9461965
2184958751,-87.7301913,41.9591003
5495464750,-87.7278665,41.9536467
261101603,-87.7308802,41.9547779
3235330440,-87.742179,41.9514465
2401855394,-87.7359553,41.9480868
2393935054,-87.7445605,41.9447018
2401855264,-87.7360089,41.9499308
2185494717,-87.7480034,41.9544719
2295447000,-87.7445835,41.9529298
2184848915,-87.7200406,41.9459416
261262176,-87.7225961,41.9497614
5495410879,-87.7445621,41.9521029
369630921,-87.7405267,41.9535041
1625527831,-87.7232371,41.9529796
4332811588,-87.727386,41.9460989
261151558,-87.735967,41.9444304
261160351,-87.7275223,41.950904
2180438933,-87.7223088,41.9605714
2258382515,-87.7426692,41.9493794
1625527798,-87.7237467,41.9525056
4332542826,-87.7472964,41.9525364
261268640,-87.744556,41.9564996
2401873924,-87.7322803,41.9470622
261187572,-87.7260144,41.9409343
409178831,-87.7238296,41.946426
2844294893,-87.7273652,41.9519132
4332542833,-87.7420812,41.9534844
261160347,-87.722543,41.9480537
4498984739,-87.7391793,41.9479077
2295446965,-87.7472773,41.951735
2184906055,-87.7267611,41.945479
2185494750,-87.7438558,41.9541827
261123525,-87.7394571,41.9498899
2401855416,-87.7334879,41.9443815
261092197,-87.7325339,41.9554282
261185994,-87.7250843,41.9511764
2258382534,-87.7446495,41.9502612
4334422166,-87.733074,41.9535984
306084357,-87.7310677,41.9538948
409178838,-87.7322066,41.9536094
261123526,-87.73952,41.9516962
5495467796,-87.7276379,41.9545499
2184683113,-87.7245617,41.9536338
4332542825,-87.7472807,41.9518672
365061619,-87.7479056,41.9511128
3192225964,-87.7298588,41.9537697
5495523336,-87.7228054,41.9566438
5495465803,-87.7278746,41.9531675
317749771,-87.7421307,41.9461821
365061635,-87.7479624,41.9534099
5495409876,-87.7472875,41.9521363
1316586904,-87.750575,41.9561239
261160348,-87.7236959,41.9487073
2180438990,-87.7240315,41.9567416
2184958839,-87.7243774,41.9468271
2180438903,-87.7233912,41.9559464
2185494699,-87.7438439,41.9537125
261293452,-87.7260923,41.9518456
5495469266,-87.7339499,41.9531666
2184848911,-87.7344966,41.9462832
5495539821,-87.7255953,41.9541843
2184848958,-87.7401614,41.9498797
261212953,-87.7323635,41.9499785
425580769,-87.7273427,41.9445681
2185494657,-87.7450074,41.9541669
5495414989,-87.7387037,41.9533506
2401873913,-87.7280702,41.9491036
2184848972,-87.7402258,41.9516905
261313692,-87.757216,41.9551306
5493329491,-87.7473818,41.9560055
4332542831,-87.7465303,41.9534281
5495433619,-87.7380918,41.9451099
2184906217,-87.7231622,41.9484048
2258382563,-87.7429452,41.9466341
5495409873,-87.7478296,41.9524604
2185494622,-87.7514098,41.9579335
2402691789,-87.739689,41.9457597
365061626,-87.7479389,41.9524593
261187473,-87.7407758,41.9407359
261181604,-87.7189,41.9483076
261212950,-87.7321889,41.9455625
2184764722,-87.719648,41.9532682
306084146,-87.7202639,41.9536938
2401873880,-87.7299647,41.9513659
2401873894,-87.7300959,41.9500005
2401873874,-87.7279711,41.9456136
365061531,-87.7477648,41.9483957
261128231,-87.7546478,41.952373
261178087,-87.7321573,41.9448666
261178091,-87.7181858,41.9446848
2180439032,-87.7245426,41.9567356
5076527095,-87.7470599,41.9457542
5495410874,-87.744399,41.9521051
4600211931,-87.745395,41.9456256
2185494951,-87.7423498,41.9536339
5493329494,-87.7479042,41.9550741
2258382508,-87.7465545,41.9488625
310166128,-87.7322028,41.9543552
4060122324,-87.7369083,41.9462445
261298101,-87.7307132,41.9490752
5495539822,-87.7255919,41.9537206
5495467797,-87.7283058,41.9544038
2185494974,-87.7423789,41.9547292
2179120492,-87.7340511,41.9565744
4605879632,-87.7445913,41.9457176
2185495018,-87.7447743,41.9569938
2393935019,-87.7476428,41.9443
261178107,-87.7200036,41.9446616
2186461126,-87.7571738,41.9538057
5495427608,-87.7366333,41.9469099
289550325,-87.7200561,41.9464779
2180439048,-87.7215356,41.9550441
2401873873,-87.7300801,41.9495356
5495430643,-87.7428067,41.9460116
26703434,-87.7238663,41.9496325
5495528004,-87.7220181,41.9563052
2844294891,-87.7273324,41.9518947
5495410814,-87.7458608,41.9551244
5493329495,-87.7480166,41.9548582
5495539520,-87.7255946,41.9540852
4081947050,-87.7129681,41.9557006
5495425312,-87.7427671,41.9439732
2184683038,-87.723994,41.9523437
26704233,-87.7356175,41.9567778
1385442904,-87.7339798,41.9553378
287237471,-87.730119,41.9533547
261275063,-87.74092,41.9516848
5495469704,-87.7274372,41.9477957
261339866,-87.7496879,41.9470077
2184958752,-87.7244184,41.9482384
261186026,-87.7247861,41.940948
5495464749,-87.7278811,41.9540841
2184764862,-87.7220886,41.9532336
306084158,-87.7251243,41.9536279
4605879631,-87.7439673,41.9457225
2180439074,-87.7235452,41.9573612
5495409533,-87.7477229,41.9567994
261250159,-87.7273683,41.9454709
261339869,-87.7497316,41.9488266
5493329467,-87.750383,41.9559023
2184683130,-87.7214753,41.9532423
2184958773,-87.7285632,41.9543
2185494896,-87.73477,41.9550661
4605984314,-87.7477126,41.9442991
2184848905,-87.7225219,41.9468934
261210231,-87.7620249,41.9513915
5495465352,-87.7273857,41.9536533
5495420970,-87.7478108,41.9499575
2185494792,-87.7440514,41.9544743
3235330422,-87.7386039,41.9487936
307945699,-87.7188968,41.9464939
2184848970,-87.7304783,41.9507993
1625527890,-87.7227847,41.9523639
2180439066,-87.723268,41.9558601
261210230,-87.7619884,41.9505021
2185494819,-87.7489178,41.9552366
2180438996,-87.722736,41.9542242
2401855420,-87.7325636,41.9438204
2185494813,-87.7446716,41.9511606
365061472,-87.7497645,41.9501918
409169534,-87.7388064,41.9571462
2180438943,-87.7252597,41.9572561
318028175,-87.7371972,41.946241
4334422163,-87.7358454,41.9535633
261164815,-87.7410105,41.9495814
2184764691,-87.7245027,41.9518701
5076527104,-87.7470373,41.9449839
2184682965,-87.724197,41.9524321
261164820,-87.7492422,41.9545806
306084148,-87.7227205,41.9536531
2401855289,-87.7341156,41.9447625
365061488,-87.7477517,41.9479385
2185494994,-87.7498192,41.9543315
2185533670,-87.7494562,41.9556764
261262073,-87.7224758,41.945532
318028816,-87.7360184,41.9462551
261199734,-87.7273262,41.9439828
2185494726,-87.7453813,41.9551469
306082701,-87.7190352,41.9537141
2844293042,-87.7277678,41.9521441
5495425729,-87.7467325,41.9439572
5495406889,-87.746746,41.9458078
2185494671,-87.7447848,41.95417
261178101,-87.7408786,41.944399
3235485076,-87.7380525,41.9530538
261181610,-87.7306918,41.9481663
261293458,-87.741571,41.9516757
5495539515,-87.7251716,41.9539331
261147243,-87.7516596,41.9556449
2185494681,-87.7399379,41.9540509
4081695996,-87.7215514,41.955562
261212957,-87.7324894,41.9542093
5832011276,-87.7384677,41.9443107
263372924,-87.7292123,41.9536312
2184879935,-87.7224893,41.9459875
261207219,-87.7188907,41.9479368
2184906113,-87.723114,41.9468792
305910829,-87.7217073,41.9610239
2401873896,-87.7331054,41.9499701
5493329463,-87.7499606,41.9558779
2295446992,-87.7498269,41.9527883
2401855287,-87.7416364,41.9525687
261286567,-87.7079219,41.9502865
4334422162,-87.7186918,41.9533918
5421580791,-87.7429317,41.9507588
2401873893,-87.7298862,41.9486063
263372613,-87.7275364,41.9514178
2184906115,-87.7224643,41.9450818
5495427607,-87.7367942,41.9467624
365061612,-87.7498077,41.9519909
2258382528,-87.7426476,41.9484638
2180439076,-87.7228103,41.9568472
4332542842,-87.7474073,41.9567278
2401873910,-87.7313783,41.9531013
261262169,-87.7227727,41.9555445
5493329498,-87.7479114,41.9552494
2295446910,-87.7447348,41.9525768
261178108,-87.7224526,41.9446304
1625527891,-87.7235046,41.9527016
2185494644,-87.7442809,41.9559715
2401873918,-87.7322013,41.9459371
2401873923,-87.7328873,41.9457817
2401873872,-87.72986,41.9477066
2401873906,-87.7299785,41.9518371
261195032,-87.7445948,41.9488847
2401855235,-87.7409511,41.952924
2401855370,-87.7387407,41.9498989
261275264,-87.7380451,41.9517216
2185494786,-87.7438418,41.9551596
845898439,-87.7321559,41.9441761
261178112,-87.7261217,41.9445837
5495528068,-87.7190224,41.9532035
2284963174,-87.7470096,41.9524232
3603195309,-87.7297252,41.9504796
287237919,-87.7129425,41.9413035
5495465354,-87.7273127,41.953973
5495414990,-87.7385639,41.9530818
310166126,-87.7328074,41.9552063
2184683181,-87.7190169,41.9529835
2184906086,-87.7267755,41.9459318
2185494998,-87.7452154,41.9565038
365061582,-87.7497424,41.9492748
2185533552,-87.7493633,41.9552309
4334422170,-87.7269101,41.953661
5495469255,-87.7344292,41.9528983
4600211930,-87.7462132,41.9456159
369630968,-87.7380673,41.9535352
5495430642,-87.7425302,41.9460121
5493329453,-87.7502898,41.9557948
2401855270,-87.7387102,41.9488594
5495425721,-87.7463986,41.9438181
261164821,-87.7497964,41.9552254
5114741614,-87.7368713,41.9557891
5495420971,-87.7472217,41.9499653
3235485081,-87.7392793,41.9531057
2401873870,-87.729834,41.9468009
2401873901,-87.7312483,41.9452259
261178102,-87.7420631,41.9443831
5495528205,-87.7210126,41.9549748
4606858775,-87.7433599,41.9461674
2401855392,-87.736656,41.9484358
2185494898,-87.7446155,41.9538536
5495416134,-87.7464791,41.9521378
2184683045,-87.7183791,41.9519672
5421580738,-87.7399305,41.9487885
5495415655,-87.746268,41.9523109
2401873897,-87.7280387,41.9481826
2898342290,-87.7434743,41.9514479
2295446912,-87.7448937,41.9523372
734833524,-87.7371541,41.9431917
2258382520,-87.744611,41.9493455
261180914,-87.7337448,41.9462992
5495469257,-87.7343843,41.9531594
409169165,-87.7473639,41.9554906
4332542844,-87.7474409,41.9577056
365061597,-87.747228,41.9501108
2184764859,-87.7195997,41.9519468
5265173444,-87.7462623,41.9429288
313441050,-87.721074,41.9391714
2184958835,-87.7317119,41.9554365
